UNITID,XBAREVCT,BAREVCT,XBAEXCLU,BAEXCLU,XBAAC150,BAAC150,XBANC100,BANC100,XBAGR100,BAGR100,XBANC150,BANC150,XBAGR150,BAGR150,XBAAEXCL,BAAEXCL,XBAAC200,BAAC200,XBANC20A,BANC200A,XBASTEND,BASTEND,XBANC200,BANC200,XBAGR200,BAGR200,XL4REVCT,L4REVCT,XL4EXCLU,L4EXCLU,XL4AC150,L4AC150,XL4NC100,L4NC100,XL4GR100,L4GR100,XL4NC150,L4NC150,XL4GR150,L4GR150,XL4AEXCL,L4AEXCL,XL4AC200,L4AC200,XL4NC20A,L4NC200A,XL4STEND,L4STEND,XL4NC200,L4NC200,XL4GR200,L4GR200 
482972,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",148,"R",10,"R",138,"R",115,"R",83,"R",115,"R",83,"Z",0,"R",138,"R",0,"Z",0,"R",115,"R",83
482981,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",29,"R",0,"R",29,"R",9,"R",31,"R",22,"R",76,"Z",0,"R",29,"R",0,"Z",0,"R",22,"R",76
483009,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",132,"R",0,"R",132,"R",58,"R",44,"R",92,"R",70,"Z",0,"R",132,"R",0,"Z",0,"R",92,"R",70
483045,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",627,"R",0,"R",627,"R",118,"R",19,"R",187,"R",30,"R",0,"R",627,"R",50,"R",63,"R",237,"R",38
483054,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",18,"R",0,"R",18,"R",1,"R",6,"R",8,"R",44,"R",0,"R",18,"R",0,"R",0,"R",8,"R",44
483106,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",41,"R",0,"R",41,"R",25,"R",61,"R",36,"R",88,"Z",0,"R",41,"R",0,"Z",0,"R",36,"R",88
483124,"R",5,"R",0,"R",5,"Z",0,"R",0,"R",1,"R",20,"Z",0,"R",5,"R",0,"Z",0,"R",1,"R",20,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
483212,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",558,"R",0,"R",558,"R",129,"R",23,"R",152,"R",27,"R",0,"R",558,"R",9,"R",49,"R",161,"R",29
483230,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",22,"R",0,"R",22,"R",21,"R",95,"R",21,"R",95,"Z",0,"R",22,"R",0,"Z",0,"R",21,"R",95
483258,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",23,"R",0,"R",23,"R",1,"R",4,"R",12,"R",52,"Z",0,"R",23,"R",0,"Z",0,"R",12,"R",52
483276,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",12,"R",0,"R",12,"R",5,"R",42,"R",10,"R",83,"R",0,"R",12,"R",1,"R",0,"R",11,"R",92
483328,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",41,"R",0,"R",41,"R",0,"R",0,"R",24,"R",59,"Z",0,"R",41,"R",0,"Z",0,"R",24,"R",59
483337,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",40,"R",0,"R",40,"R",0,"R",0,"R",25,"R",63,"Z",0,"R",40,"R",0,"Z",0,"R",25,"R",63
483346,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7,"R",1,"R",6,"R",0,"R",0,"R",5,"R",83,"Z",0,"R",6,"R",0,"Z",0,"R",5,"R",83
483355,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",55,"R",0,"R",55,"R",34,"R",62,"R",34,"R",62,"Z",0,"R",55,"R",0,"Z",0,"R",34,"R",62
483364,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",50,"R",0,"R",50,"R",26,"R",52,"R",26,"R",52,"Z",0,"R",50,"R",0,"Z",0,"R",26,"R",52
483373,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",24,"R",0,"R",24,"R",6,"R",25,"R",19,"R",79,"Z",0,"R",24,"R",0,"Z",0,"R",19,"R",79
483382,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",209,"R",0,"R",209,"R",178,"R",85,"R",178,"R",85,"Z",0,"R",209,"R",0,"Z",0,"R",178,"R",85
483425,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",10,"R",0,"R",10,"R",6,"R",60,"R",7,"R",70,"Z",0,"R",10,"R",0,"Z",0,"R",7,"R",70
483470,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",68,"R",0,"R",68,"R",59,"R",87,"R",59,"R",87,"Z",0,"R",68,"R",0,"Z",0,"R",59,"R",87
483504,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",55,"R",0,"R",55,"R",17,"R",31,"R",24,"R",44,"Z",0,"R",55,"R",0,"Z",0,"R",24,"R",44
483513,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",40,"R",1,"R",39,"R",9,"R",23,"R",16,"R",41,"R",0,"R",39,"R",2,"R",0,"R",18,"R",46
483610,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",57,"R",1,"R",56,"R",1,"R",2,"R",36,"R",64,"R",0,"R",56,"R",1,"R",0,"R",37,"R",66
483638,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",505,"R",0,"R",505,"R",49,"R",10,"R",49,"R",10,"R",0,"R",505,"R",0,"R",0,"R",49,"R",10
483647,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",43,"R",0,"R",43,"R",30,"R",70,"R",34,"R",79,"Z",0,"R",43,"R",0,"Z",0,"R",34,"R",79
483665,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",14,"R",0,"R",14,"R",0,"R",0,"R",10,"R",71,"Z",0,"R",14,"R",0,"Z",0,"R",10,"R",71
483708,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",77,"R",0,"R",77,"R",38,"R",49,"R",38,"R",49,"R",0,"R",77,"R",0,"R",0,"R",38,"R",49
483717,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",20,"R",0,"R",20,"R",2,"R",10,"R",10,"R",50,"Z",0,"R",20,"R",0,"Z",0,"R",10,"R",50
483726,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7,"R",0,"R",7,"R",2,"R",29,"R",2,"R",29,"Z",0,"R",7,"R",0,"Z",0,"R",2,"R",29
483735,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",11,"R",0,"R",11,"R",4,"R",36,"R",9,"R",82,"Z",0,"R",11,"R",0,"Z",0,"R",9,"R",82
483744,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",21,"R",0,"R",21,"R",4,"R",19,"R",18,"R",86,"Z",0,"R",21,"R",0,"Z",0,"R",18,"R",86
483753,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",49,"R",3,"R",46,"R",11,"R",24,"R",18,"R",39,"R",0,"R",46,"R",0,"R",0,"R",18,"R",39
483799,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5,"R",0,"R",5,"R",3,"R",60,"R",5,"R",100,"Z",0,"R",5,"R",0,"Z",0,"R",5,"R",100
483814,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",117,"R",0,"R",117,"R",54,"R",46,"R",76,"R",65,"R",0,"R",117,"R",2,"R",2,"R",78,"R",67
483823,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",214,"R",2,"R",212,"R",140,"R",66,"R",149,"R",70,"Z",0,"R",212,"R",0,"Z",0,"R",149,"R",70
483841,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",556,"R",0,"R",556,"R",492,"R",88,"R",501,"R",90,"Z",0,"R",556,"R",0,"Z",0,"R",501,"R",90
483869,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",23,"R",0,"R",23,"R",3,"R",13,"R",21,"R",91,"Z",0,"R",23,"R",0,"Z",0,"R",21,"R",91
483878,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",34,"R",0,"R",34,"R",11,"R",32,"R",28,"R",82,"R",0,"R",34,"R",1,"R",0,"R",29,"R",85
483887,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",26,"R",0,"R",26,"R",14,"R",54,"R",23,"R",88,"Z",0,"R",26,"R",0,"Z",0,"R",23,"R",88
483896,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",16,"R",0,"R",16,"R",0,"R",0,"R",14,"R",88,"Z",0,"R",16,"R",0,"Z",0,"R",14,"R",88
483920,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",53,"R",0,"R",53,"R",45,"R",85,"R",45,"R",85,"Z",0,"R",53,"R",0,"Z",0,"R",45,"R",85
483939,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",10,"R",0,"R",10,"R",3,"R",30,"R",3,"R",30,"Z",0,"R",10,"R",0,"Z",0,"R",3,"R",30
483948,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",13,"R",0,"R",13,"R",8,"R",62,"R",10,"R",77,"Z",0,"R",13,"R",0,"Z",0,"R",10,"R",77
483957,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",32,"R",0,"R",32,"R",2,"R",6,"R",12,"R",38,"R",0,"R",32,"R",3,"R",0,"R",15,"R",47
484002,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",202,"R",0,"R",202,"R",7,"R",3,"R",133,"R",66,"R",0,"R",202,"R",11,"R",0,"R",144,"R",71
484011,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",62,"R",0,"R",62,"R",1,"R",2,"R",50,"R",81,"Z",0,"R",62,"R",0,"Z",0,"R",50,"R",81
484020,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",14,"R",0,"R",14,"R",12,"R",86,"R",12,"R",86,"Z",0,"R",14,"R",0,"Z",0,"R",12,"R",86
484039,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4,"R",0,"R",4,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",4,"R",0,"Z",0,"R",0,"R",0
484048,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",10,"R",0,"R",10,"R",7,"R",70,"R",7,"R",70,"Z",0,"R",10,"R",0,"Z",0,"R",7,"R",70
484057,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",39,"R",0,"R",39,"R",0,"R",0,"R",38,"R",97,"Z",0,"R",39,"R",0,"Z",0,"R",38,"R",97
484066,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",151,"R",0,"R",151,"R",123,"R",81,"R",123,"R",81,"Z",0,"R",151,"R",3,"Z",0,"R",126,"R",83
484075,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",14,"R",0,"R",14,"R",4,"R",29,"R",10,"R",71,"Z",0,"R",14,"R",0,"Z",0,"R",10,"R",71
484084,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",37,"R",0,"R",37,"R",5,"R",14,"R",18,"R",49,"R",0,"R",37,"R",2,"R",1,"R",20,"R",54
484093,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3,"R",0,"R",3,"R",1,"R",33,"R",3,"R",100,"Z",0,"R",3,"R",0,"Z",0,"R",3,"R",100
484109,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",39,"R",0,"R",39,"R",0,"R",0,"R",35,"R",90,"Z",0,"R",39,"R",0,"Z",0,"R",35,"R",90
484118,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4,"R",0,"R",4,"R",0,"R",0,"R",3,"R",75,"Z",0,"R",4,"R",0,"Z",0,"R",3,"R",75
484127,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",51,"R",0,"R",51,"R",7,"R",14,"R",42,"R",82,"Z",0,"R",51,"R",0,"Z",0,"R",42,"R",82
484136,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",22,"R",0,"R",22,"R",2,"R",9,"R",5,"R",23,"Z",0,"R",22,"R",0,"Z",0,"R",5,"R",23
484154,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",96,"R",0,"R",96,"R",81,"R",84,"R",81,"R",84,"Z",0,"R",96,"R",0,"Z",0,"R",81,"R",84
484163,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",18,"R",0,"R",18,"R",17,"R",94,"R",17,"R",94,"Z",0,"R",18,"R",0,"Z",0,"R",17,"R",94
484172,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",46,"R",0,"R",46,"R",9,"R",20,"R",44,"R",96,"Z",0,"R",46,"R",0,"Z",0,"R",44,"R",96
484190,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",2,"R",0,"Z",0,"R",0,"R",0
484206,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",18,"R",0,"R",18,"R",3,"R",17,"R",14,"R",78,"Z",0,"R",18,"R",0,"Z",0,"R",14,"R",78
484321,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",48,"R",0,"R",48,"R",33,"R",69,"R",34,"R",71,"Z",0,"R",48,"R",0,"Z",0,"R",34,"R",71
484330,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",42,"R",0,"R",42,"R",12,"R",29,"R",30,"R",71,"Z",0,"R",42,"R",0,"Z",0,"R",30,"R",71
484349,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",121,"R",0,"R",121,"R",62,"R",51,"R",84,"R",69,"Z",0,"R",121,"R",0,"Z",0,"R",84,"R",69
484358,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",245,"R",0,"R",245,"R",76,"R",31,"R",164,"R",67,"Z",0,"R",245,"R",0,"Z",0,"R",164,"R",67
484367,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",153,"R",0,"R",153,"R",54,"R",35,"R",118,"R",77,"Z",0,"R",153,"R",0,"Z",0,"R",118,"R",77
484376,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",267,"R",0,"R",267,"R",63,"R",24,"R",176,"R",66,"Z",0,"R",267,"R",0,"Z",0,"R",176,"R",66
484385,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",262,"R",0,"R",262,"R",157,"R",60,"R",163,"R",62,"Z",0,"R",262,"R",0,"Z",0,"R",163,"R",62
484394,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",87,"R",0,"R",87,"R",0,"R",0,"R",38,"R",44,"Z",0,"R",87,"R",0,"Z",0,"R",38,"R",44
484604,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",240,"R",1,"R",239,"R",115,"R",48,"R",178,"R",74,"Z",0,"R",239,"R",0,"Z",0,"R",178,"R",74
484613,"R",1827,"R",2,"R",1825,"R",16,"R",1,"R",200,"R",11,"Z",0,"R",1825,"R",45,"R",22,"R",245,"R",13,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
484631,"R",1551,"R",3,"R",1548,"R",31,"R",2,"R",271,"R",18,"Z",0,"R",1548,"R",31,"R",20,"R",302,"R",20,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
484640,"R",212,"R",1,"R",211,"R",3,"R",1,"R",39,"R",18,"R",1,"R",210,"R",6,"R",1,"R",45,"R",21,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
484668,"R",599,"R",1,"R",598,"R",3,"R",1,"R",92,"R",15,"Z",0,"R",598,"R",11,"R",6,"R",103,"R",17,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
484677,"R",857,"R",2,"R",855,"Z",0,"R",0,"R",119,"R",14,"Z",0,"R",855,"R",13,"R",4,"R",132,"R",15,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
484686,"R",309,"R",1,"R",308,"Z",0,"R",0,"R",41,"R",13,"Z",0,"R",308,"R",6,"R",3,"R",47,"R",15,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
484695,"R",603,"R",0,"R",603,"Z",0,"R",0,"R",56,"R",9,"Z",0,"R",603,"R",9,"R",2,"R",65,"R",11,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
484701,"R",502,"R",1,"R",501,"Z",0,"R",0,"R",53,"R",11,"Z",0,"R",501,"R",6,"R",4,"R",59,"R",12,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
484710,"R",297,"R",0,"R",297,"R",2,"R",1,"R",45,"R",15,"Z",0,"R",297,"R",12,"R",4,"R",57,"R",19,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
484729,"R",244,"R",2,"R",242,"Z",0,"R",0,"R",29,"R",12,"Z",0,"R",242,"R",2,"R",2,"R",31,"R",13,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
484747,"R",989,"R",4,"R",985,"R",6,"R",1,"R",131,"R",13,"Z",0,"R",985,"R",14,"R",8,"R",145,"R",15,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
484756,"R",775,"R",1,"R",774,"R",6,"R",1,"R",128,"R",17,"Z",0,"R",774,"R",21,"R",9,"R",149,"R",19,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
484765,"R",152,"R",1,"R",151,"R",1,"R",1,"R",23,"R",15,"R",1,"R",150,"R",1,"R",2,"R",24,"R",16,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
484783,"R",288,"R",1,"R",287,"R",2,"R",1,"R",26,"R",9,"Z",0,"R",287,"R",5,"R",2,"R",31,"R",11,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
484826,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",52,"R",1,"R",51,"R",1,"R",2,"R",33,"R",65,"Z",0,"R",51,"R",0,"Z",0,"R",33,"R",65
484899,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",134,"R",0,"R",134,"R",26,"R",19,"R",107,"R",80,"Z",0,"R",134,"R",0,"Z",0,"R",107,"R",80
484905,"R",43,"R",0,"R",43,"R",9,"R",21,"R",14,"R",33,"R",0,"R",43,"R",2,"R",0,"R",16,"R",37,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
484923,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",36,"R",0,"R",36,"R",34,"R",94,"R",34,"R",94,"Z",0,"R",36,"R",0,"Z",0,"R",34,"R",94
484932,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",281,"R",0,"R",281,"R",95,"R",34,"R",101,"R",36,"Z",0,"R",281,"R",20,"R",0,"R",121,"R",43
484950,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",95,"R",0,"R",95,"R",13,"R",14,"R",55,"R",58,"R",0,"R",95,"R",5,"R",0,"R",60,"R",63
484996,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",44,"R",0,"R",44,"R",30,"R",68,"R",34,"R",77,"Z",0,"R",44,"R",0,"Z",0,"R",34,"R",77
485014,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",48,"R",0,"R",48,"R",0,"R",0,"R",23,"R",48,"Z",0,"R",48,"R",0,"Z",0,"R",23,"R",48
485032,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",41,"R",0,"R",41,"R",0,"R",0,"R",28,"R",68,"Z",0,"R",41,"R",0,"Z",0,"R",28,"R",68
485120,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",134,"R",0,"R",134,"R",37,"R",28,"R",132,"R",99,"Z",0,"R",134,"R",0,"Z",0,"R",132,"R",99
485139,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",148,"R",0,"R",148,"R",60,"R",41,"R",69,"R",47,"Z",0,"R",148,"R",0,"Z",0,"R",69,"R",47
485166,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",35,"R",0,"R",35,"R",8,"R",23,"R",23,"R",66,"R",0,"R",35,"R",4,"R",0,"R",27,"R",77
485236,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9,"R",0,"R",9,"R",9,"R",100,"R",9,"R",100,"Z",0,"R",9,"R",0,"Z",0,"R",9,"R",100
485263,"R",133,"R",0,"R",133,"R",34,"R",26,"R",34,"R",26,"Z",0,"R",133,"R",0,"Z",0,"R",34,"R",26,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
485306,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",35,"R",0,"R",35,"R",9,"R",26,"R",22,"R",63,"R",0,"R",35,"R",0,"R",2,"R",22,"R",63
485342,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",49,"R",0,"R",49,"R",39,"R",80,"R",39,"R",80,"Z",0,"R",49,"R",0,"Z",0,"R",39,"R",80
485351,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",186,"R",0,"R",186,"R",144,"R",77,"R",151,"R",81,"Z",0,"R",186,"R",0,"Z",0,"R",151,"R",81
485379,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",41,"R",2,"R",39,"R",22,"R",56,"R",33,"R",85,"Z",0,"R",39,"R",0,"Z",0,"R",33,"R",85
485388,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",83,"R",0,"R",83,"R",40,"R",48,"R",64,"R",77,"Z",0,"R",83,"R",0,"Z",0,"R",64,"R",77
485397,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",68,"R",0,"R",68,"R",0,"R",0,"R",43,"R",63,"Z",0,"R",68,"R",0,"Z",0,"R",43,"R",63
485412,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",34,"R",0,"R",34,"R",14,"R",41,"R",19,"R",56,"Z",0,"R",34,"R",0,"Z",0,"R",19,"R",56
485458,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",110,"R",0,"R",110,"R",40,"R",36,"R",63,"R",57,"R",0,"R",110,"R",10,"R",4,"R",73,"R",66
485476,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",15,"R",0,"R",15,"R",2,"R",13,"R",11,"R",73,"Z",0,"R",15,"R",0,"Z",0,"R",11,"R",73
485519,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",17,"R",0,"R",17,"R",5,"R",29,"R",5,"R",29,"R",0,"R",17,"R",0,"R",0,"R",5,"R",29
485528,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",12,"R",0,"R",12,"R",9,"R",75,"R",9,"R",75,"Z",0,"R",12,"R",0,"Z",0,"R",9,"R",75
485582,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",72,"R",0,"R",72,"R",55,"R",76,"R",65,"R",90,"Z",0,"R",72,"R",0,"Z",0,"R",65,"R",90
