UNITID,XLINE_10,LINE_10,XLINE_45,LINE_45,XLINE_50,LINE_50,XLINE_55,LINE_55,XLINE_11,LINE_11,XLINE_30,LINE_30,XLINE_51,LINE_51,XLINE_52,LINE_52,XPGLIN10,PGLIN10,XPGLIN45,PGLIN45,XPGLIN50,PGLIN50,XPGLIN11,PGLIN11,XSSLIN10,SSLIN10,XSSLIN45,SSLIN45,XSSLIN50,SSLIN50,XSSLIN11,SSLIN11,XNRLIN10,NRLIN10,XNRLIN45,NRLIN45,XNRLIN50,NRLIN50,XNRLIN11,NRLIN11 
461625,"R",26,"R",0,"R",26,"R",0,"R",14,"R",0,"R",0,"R",12,"R",26,"Z",0,"R",26,"R",14,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
461704,"R",116,"R",0,"R",116,"R",4,"R",82,"R",0,"R",0,"R",34,"R",80,"Z",0,"R",80,"R",56,"R",25,"Z",0,"R",25,"R",20,"R",11,"Z",0,"R",11,"R",6
461713,"R",6,"Z",0,"R",6,"R",6,"R",6,"R",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",2,"R",2,"Z",0,"R",2,"R",2,"R",2,"Z",0,"R",2,"R",2
461722,"R",20,"R",0,"R",20,"R",1,"R",7,"R",4,"R",0,"R",9,"R",11,"Z",0,"R",11,"R",4,"R",5,"Z",0,"R",5,"R",2,"R",4,"Z",0,"R",4,"R",1
461740,"R",17,"R",0,"R",17,"R",1,"R",11,"R",1,"R",0,"R",5,"R",15,"Z",0,"R",15,"R",9,"R",0,"Z",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",2
461768,"R",56,"R",0,"R",56,"R",48,"R",48,"R",0,"R",0,"R",8,"R",50,"Z",0,"R",50,"R",42,"R",6,"Z",0,"R",6,"R",6,"R",0,"Z",0,"R",0,"R",0
461786,"R",17,"R",0,"R",17,"R",11,"R",16,"R",0,"R",0,"R",1,"R",10,"Z",0,"R",10,"R",10,"R",4,"Z",0,"R",4,"R",4,"R",3,"Z",0,"R",3,"R",2
461801,"R",6,"R",0,"R",6,"R",0,"R",4,"R",0,"R",0,"R",2,"R",5,"Z",0,"R",5,"R",4,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",0
461838,"R",69,"R",0,"R",69,"R",0,"R",61,"R",0,"R",0,"R",8,"R",37,"Z",0,"R",37,"R",32,"R",12,"Z",0,"R",12,"R",12,"R",20,"Z",0,"R",20,"R",17
461856,"R",287,"R",1,"R",286,"R",166,"R",229,"R",0,"R",0,"R",57,"R",160,"R",0,"R",160,"R",118,"R",34,"R",0,"R",34,"R",28,"R",93,"R",1,"R",92,"R",83
461874,"R",37,"R",1,"R",36,"R",21,"R",26,"R",1,"R",0,"R",9,"R",34,"R",1,"R",33,"R",23,"R",3,"R",0,"R",3,"R",3,"R",0,"R",0,"R",0,"R",0
461892,"R",77,"R",0,"R",77,"R",29,"R",54,"R",0,"R",0,"R",23,"R",53,"Z",0,"R",53,"R",53,"R",0,"Z",0,"R",0,"R",0,"R",24,"Z",0,"R",24,"R",1
461908,"R",18,"R",0,"R",18,"R",5,"R",8,"R",0,"R",10,"R",0,"R",10,"Z",0,"R",10,"R",8,"R",0,"Z",0,"R",0,"R",0,"R",8,"Z",0,"R",8,"R",0
461917,"R",38,"R",0,"R",38,"R",27,"R",28,"R",0,"R",0,"R",10,"R",15,"Z",0,"R",15,"R",12,"R",8,"Z",0,"R",8,"R",5,"R",15,"Z",0,"R",15,"R",11
461926,"R",27,"R",0,"R",27,"R",13,"R",23,"R",0,"R",0,"R",4,"R",11,"Z",0,"R",11,"R",9,"R",3,"Z",0,"R",3,"R",3,"R",13,"Z",0,"R",13,"R",11
461944,"R",36,"R",0,"R",36,"R",6,"R",18,"R",0,"R",5,"R",13,"R",29,"Z",0,"R",29,"R",15,"R",4,"Z",0,"R",4,"R",0,"R",3,"Z",0,"R",3,"R",3
461962,"R",269,"R",0,"R",269,"R",245,"R",250,"R",0,"R",2,"R",17,"R",121,"Z",0,"R",121,"R",115,"R",101,"Z",0,"R",101,"R",92,"R",47,"Z",0,"R",47,"R",43
462008,"R",101,"R",0,"R",101,"R",66,"R",77,"R",0,"R",0,"R",24,"R",61,"Z",0,"R",61,"R",46,"R",21,"Z",0,"R",21,"R",17,"R",19,"Z",0,"R",19,"R",14
462017,"R",42,"R",0,"R",42,"R",3,"R",31,"R",0,"R",0,"R",11,"R",26,"Z",0,"R",26,"R",19,"R",10,"Z",0,"R",10,"R",7,"R",6,"Z",0,"R",6,"R",5
462035,"R",46,"R",0,"R",46,"R",16,"R",41,"R",0,"R",0,"R",5,"R",16,"Z",0,"R",16,"R",12,"R",3,"Z",0,"R",3,"R",3,"R",27,"Z",0,"R",27,"R",26
462053,"R",138,"R",0,"R",138,"R",58,"R",72,"R",0,"R",2,"R",64,"R",94,"Z",0,"R",94,"R",58,"R",44,"Z",0,"R",44,"R",14,"R",0,"Z",0,"R",0,"R",0
462062,"R",34,"R",0,"R",34,"R",10,"R",31,"Z",0,"Z",0,"R",3,"R",19,"Z",0,"R",19,"R",17,"R",6,"Z",0,"R",6,"R",5,"R",9,"Z",0,"R",9,"R",9
462071,"R",37,"R",0,"R",37,"R",22,"R",22,"R",1,"R",0,"R",14,"R",13,"Z",0,"R",13,"R",9,"R",10,"Z",0,"R",10,"R",5,"R",14,"Z",0,"R",14,"R",8
462309,"R",50,"R",0,"R",50,"R",27,"R",30,"R",3,"R",14,"R",3,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",50,"Z",0,"R",50,"R",30
462318,"R",35,"R",0,"R",35,"R",17,"R",21,"R",0,"R",0,"R",14,"R",9,"Z",0,"R",9,"R",9,"R",2,"Z",0,"R",2,"R",2,"R",24,"Z",0,"R",24,"R",10
462327,"R",13,"R",0,"R",13,"R",5,"R",8,"R",0,"R",0,"R",5,"R",3,"Z",0,"R",3,"R",3,"R",0,"Z",0,"R",0,"R",0,"R",10,"Z",0,"R",10,"R",5
462336,"R",37,"Z",0,"R",37,"R",26,"R",29,"Z",0,"Z",0,"R",8,"R",34,"Z",0,"R",34,"R",27,"R",1,"Z",0,"R",1,"R",1,"R",2,"Z",0,"R",2,"R",1
462345,"R",20,"R",0,"R",20,"R",10,"R",10,"R",0,"R",0,"R",10,"R",12,"Z",0,"R",12,"R",6,"R",6,"Z",0,"R",6,"R",4,"R",2,"Z",0,"R",2,"R",0
467094,"R",45,"R",0,"R",45,"R",8,"R",35,"Z",0,"Z",0,"R",10,"R",41,"Z",0,"R",41,"R",31,"R",3,"Z",0,"R",3,"R",3,"R",1,"Z",0,"R",1,"R",1
467863,"R",56,"R",0,"R",56,"R",30,"R",31,"R",2,"R",0,"R",23,"R",38,"Z",0,"R",38,"R",20,"R",13,"Z",0,"R",13,"R",9,"R",5,"Z",0,"R",5,"R",2
467872,"R",51,"R",0,"R",51,"R",34,"R",37,"R",1,"R",0,"R",13,"R",31,"Z",0,"R",31,"R",19,"R",11,"Z",0,"R",11,"R",9,"R",9,"Z",0,"R",9,"R",9
467906,"R",25,"R",0,"R",25,"R",9,"R",9,"R",0,"R",0,"R",16,"R",22,"Z",0,"R",22,"R",9,"R",3,"Z",0,"R",3,"R",0,"R",0,"Z",0,"R",0,"R",0
468732,"R",231,"R",0,"R",231,"R",20,"R",186,"R",0,"R",0,"R",45,"R",217,"Z",0,"R",217,"R",186,"R",14,"Z",0,"R",14,"R",0,"R",0,"Z",0,"R",0,"R",0
468769,"R",103,"Z",0,"R",103,"R",76,"R",83,"Z",0,"Z",0,"R",20,"R",52,"Z",0,"R",52,"R",41,"R",0,"Z",0,"R",0,"R",0,"R",51,"Z",0,"R",51,"R",42
468848,"R",179,"R",0,"R",179,"R",81,"R",125,"Z",0,"R",1,"R",53,"R",169,"Z",0,"R",169,"R",117,"R",6,"Z",0,"R",6,"R",6,"R",4,"Z",0,"R",4,"R",2
468893,"R",37,"R",0,"R",37,"R",13,"R",17,"R",0,"R",0,"R",20,"R",30,"Z",0,"R",30,"R",15,"R",2,"Z",0,"R",2,"R",1,"R",5,"Z",0,"R",5,"R",1
468909,"R",317,"R",1,"R",316,"R",130,"R",208,"Z",0,"R",0,"R",108,"R",289,"R",1,"R",288,"R",185,"R",15,"R",0,"R",15,"R",11,"R",13,"R",0,"R",13,"R",12
468963,"R",620,"R",0,"R",620,"R",345,"R",476,"R",16,"R",0,"R",128,"R",366,"Z",0,"R",366,"R",246,"R",105,"Z",0,"R",105,"R",82,"R",149,"Z",0,"R",149,"R",148
469124,"R",171,"Z",0,"R",171,"R",116,"R",127,"R",0,"R",0,"R",44,"R",77,"Z",0,"R",77,"R",49,"R",89,"Z",0,"R",89,"R",75,"R",5,"Z",0,"R",5,"R",3
469133,"R",151,"Z",0,"R",151,"R",109,"R",115,"R",0,"R",0,"R",36,"R",57,"Z",0,"R",57,"R",41,"R",91,"Z",0,"R",91,"R",72,"R",3,"Z",0,"R",3,"R",2
469142,"R",147,"Z",0,"R",147,"R",109,"R",112,"R",0,"R",0,"R",35,"R",79,"Z",0,"R",79,"R",78,"R",49,"Z",0,"R",49,"R",19,"R",19,"Z",0,"R",19,"R",15
469151,"R",54,"Z",0,"R",54,"R",38,"R",40,"R",0,"R",0,"R",14,"R",25,"Z",0,"R",25,"R",19,"R",23,"Z",0,"R",23,"R",17,"R",6,"Z",0,"R",6,"R",4
469160,"R",125,"R",0,"R",125,"R",78,"R",89,"R",0,"R",0,"R",36,"R",75,"Z",0,"R",75,"R",72,"R",2,"Z",0,"R",2,"R",2,"R",48,"Z",0,"R",48,"R",15
469586,"R",110,"Z",0,"R",110,"R",73,"R",79,"R",0,"R",0,"R",31,"R",62,"Z",0,"R",62,"R",36,"R",41,"Z",0,"R",41,"R",38,"R",7,"Z",0,"R",7,"R",5
469610,"R",690,"Z",0,"R",690,"R",490,"R",511,"Z",0,"Z",0,"R",179,"R",598,"Z",0,"R",598,"R",488,"R",10,"Z",0,"R",10,"R",7,"R",82,"Z",0,"R",82,"R",16
469629,"R",219,"R",0,"R",219,"R",120,"R",147,"R",0,"R",0,"R",72,"R",168,"Z",0,"R",168,"R",107,"R",29,"Z",0,"R",29,"R",21,"R",22,"Z",0,"R",22,"R",19
469911,"R",285,"R",0,"R",285,"R",125,"R",160,"Z",0,"R",2,"R",123,"R",235,"Z",0,"R",235,"R",120,"R",26,"Z",0,"R",26,"R",19,"R",24,"Z",0,"R",24,"R",21
469920,"R",381,"R",0,"R",381,"R",163,"R",205,"R",0,"R",2,"R",174,"R",307,"Z",0,"R",307,"R",173,"R",74,"Z",0,"R",74,"R",32,"R",0,"Z",0,"R",0,"R",0
469957,"R",90,"R",0,"R",90,"R",15,"R",63,"Z",0,"R",0,"R",27,"R",55,"Z",0,"R",55,"R",35,"R",20,"Z",0,"R",20,"R",19,"R",15,"Z",0,"R",15,"R",9
470038,"R",563,"R",3,"R",560,"R",256,"R",340,"Z",0,"R",1,"R",219,"R",531,"R",3,"R",528,"R",316,"R",20,"R",0,"R",20,"R",16,"R",12,"R",0,"R",12,"R",8
470296,"R",32,"Z",0,"R",32,"R",31,"R",31,"Z",0,"R",0,"R",1,"R",32,"Z",0,"R",32,"R",31,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
470393,"R",12,"R",0,"R",12,"R",5,"R",6,"R",0,"R",0,"R",6,"R",10,"Z",0,"R",10,"R",5,"R",1,"Z",0,"R",1,"R",0,"R",1,"Z",0,"R",1,"R",1
474915,"R",178,"R",0,"R",178,"R",122,"R",134,"R",0,"R",12,"R",32,"R",99,"Z",0,"R",99,"R",94,"R",8,"Z",0,"R",8,"R",6,"R",71,"Z",0,"R",71,"R",34
474924,"R",81,"R",0,"R",81,"R",44,"R",56,"R",0,"R",9,"R",16,"R",40,"Z",0,"R",40,"R",40,"R",16,"Z",0,"R",16,"R",14,"R",25,"Z",0,"R",25,"R",2
474933,"R",8,"R",0,"R",8,"R",6,"R",6,"R",0,"R",0,"R",2,"R",3,"Z",0,"R",3,"R",2,"R",1,"Z",0,"R",1,"R",1,"R",4,"Z",0,"R",4,"R",3
474942,"R",19,"R",0,"R",19,"R",11,"R",11,"R",0,"R",0,"R",8,"R",10,"Z",0,"R",10,"R",5,"R",5,"Z",0,"R",5,"R",3,"R",4,"Z",0,"R",4,"R",3
475024,"R",106,"Z",0,"R",106,"R",36,"R",63,"Z",0,"Z",0,"R",43,"R",86,"Z",0,"R",86,"R",46,"R",5,"Z",0,"R",5,"R",5,"R",15,"Z",0,"R",15,"R",12
475097,"R",31,"R",0,"R",31,"R",19,"R",20,"R",0,"R",0,"R",11,"R",6,"Z",0,"R",6,"R",2,"R",1,"Z",0,"R",1,"R",0,"R",24,"Z",0,"R",24,"R",18
475282,"R",1,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
475325,"R",602,"Z",0,"R",602,"R",191,"R",402,"R",0,"R",0,"R",200,"R",330,"Z",0,"R",330,"R",184,"R",10,"Z",0,"R",10,"R",5,"R",262,"Z",0,"R",262,"R",213
475413,"R",31,"R",0,"R",31,"R",12,"R",27,"R",0,"R",0,"R",4,"R",26,"Z",0,"R",26,"R",22,"R",4,"Z",0,"R",4,"R",4,"R",1,"Z",0,"R",1,"R",1
475431,"R",219,"R",0,"R",219,"R",218,"R",218,"R",0,"R",0,"R",1,"R",46,"Z",0,"R",46,"R",46,"R",3,"Z",0,"R",3,"R",3,"R",170,"Z",0,"R",170,"R",169
475459,"R",319,"R",0,"R",319,"R",233,"R",244,"R",0,"R",0,"R",75,"R",300,"Z",0,"R",300,"R",227,"R",14,"Z",0,"R",14,"R",14,"R",5,"Z",0,"R",5,"R",3
475468,"R",6,"R",0,"R",6,"R",1,"R",5,"R",0,"R",0,"R",1,"R",5,"Z",0,"R",5,"R",5,"R",1,"Z",0,"R",1,"R",0,"R",0,"Z",0,"R",0,"R",0
475486,"R",62,"R",0,"R",62,"R",31,"R",36,"R",0,"R",0,"R",26,"R",41,"Z",0,"R",41,"R",23,"R",10,"Z",0,"R",10,"R",8,"R",11,"Z",0,"R",11,"R",5
475538,"R",31,"R",0,"R",31,"R",0,"R",7,"R",0,"R",10,"R",14,"R",7,"Z",0,"R",7,"R",7,"R",0,"Z",0,"R",0,"R",0,"R",24,"Z",0,"R",24,"R",0
475547,"R",26,"R",1,"R",25,"R",17,"R",17,"R",0,"R",0,"R",8,"R",15,"R",1,"R",14,"R",9,"R",5,"R",0,"R",5,"R",4,"R",6,"R",0,"R",6,"R",4
475556,"R",37,"R",0,"R",37,"R",11,"R",25,"R",0,"R",0,"R",12,"R",21,"Z",0,"R",21,"R",16,"R",9,"Z",0,"R",9,"R",5,"R",7,"Z",0,"R",7,"R",4
475574,"R",9,"R",0,"R",9,"R",1,"R",3,"Z",0,"R",0,"R",6,"R",9,"Z",0,"R",9,"R",3,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
475653,"R",8,"R",1,"R",7,"R",1,"R",5,"R",0,"R",1,"R",1,"R",5,"R",1,"R",4,"R",2,"R",1,"R",0,"R",1,"R",1,"R",2,"R",0,"R",2,"R",2
475662,"R",24,"R",0,"R",24,"R",2,"R",16,"R",4,"R",2,"R",2,"R",24,"Z",0,"R",24,"R",16,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
475705,"R",5,"R",0,"R",5,"R",4,"R",4,"R",0,"R",0,"R",1,"R",4,"Z",0,"R",4,"R",4,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",0
475723,"R",57,"R",0,"R",57,"R",18,"R",25,"R",0,"R",0,"R",32,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",57,"Z",0,"R",57,"R",25
476063,"R",157,"R",1,"R",156,"R",73,"R",85,"R",0,"R",0,"R",71,"R",95,"R",1,"R",94,"R",42,"R",12,"R",0,"R",12,"R",8,"R",50,"R",0,"R",50,"R",35
476179,"R",59,"R",0,"R",59,"R",0,"R",28,"R",0,"R",0,"R",31,"R",49,"Z",0,"R",49,"R",22,"R",5,"Z",0,"R",5,"R",2,"R",5,"Z",0,"R",5,"R",4
476230,"R",114,"R",0,"R",114,"R",58,"R",81,"R",0,"R",0,"R",33,"R",93,"Z",0,"R",93,"R",67,"R",13,"Z",0,"R",13,"R",11,"R",8,"Z",0,"R",8,"R",3
476294,"R",50,"R",0,"R",50,"R",26,"R",26,"R",3,"R",0,"R",21,"R",37,"Z",0,"R",37,"R",18,"R",9,"Z",0,"R",9,"R",6,"R",4,"Z",0,"R",4,"R",2
476346,"R",135,"R",0,"R",135,"R",77,"R",89,"R",0,"R",0,"R",46,"R",73,"Z",0,"R",73,"R",58,"R",58,"Z",0,"R",58,"R",29,"R",4,"Z",0,"R",4,"R",2
476470,"R",44,"R",0,"R",44,"R",26,"R",27,"R",0,"R",0,"R",17,"R",28,"Z",0,"R",28,"R",18,"R",5,"Z",0,"R",5,"R",4,"R",11,"Z",0,"R",11,"R",5
476489,"R",70,"R",0,"R",70,"R",20,"R",63,"R",2,"R",5,"R",0,"R",70,"Z",0,"R",70,"R",63,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
476498,"R",215,"R",1,"R",214,"R",128,"R",171,"R",0,"R",0,"R",43,"R",215,"R",1,"R",214,"R",171,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
476513,"R",27,"R",0,"R",27,"R",9,"R",21,"R",1,"R",0,"R",5,"R",12,"Z",0,"R",12,"R",10,"R",2,"Z",0,"R",2,"R",2,"R",13,"Z",0,"R",13,"R",9
476540,"R",18,"R",0,"R",18,"R",1,"R",4,"R",0,"R",0,"R",14,"R",17,"Z",0,"R",17,"R",4,"R",1,"Z",0,"R",1,"R",0,"R",0,"Z",0,"R",0,"R",0
476559,"R",22,"R",0,"R",22,"R",3,"R",11,"R",0,"R",0,"R",11,"R",20,"Z",0,"R",20,"R",10,"R",2,"Z",0,"R",2,"R",1,"R",0,"Z",0,"R",0,"R",0
476568,"R",18,"Z",0,"R",18,"R",7,"R",10,"Z",0,"Z",0,"R",8,"R",16,"Z",0,"R",16,"R",10,"R",0,"Z",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",0
476586,"R",50,"R",0,"R",50,"R",3,"R",41,"R",0,"R",0,"R",9,"R",26,"Z",0,"R",26,"R",23,"R",7,"Z",0,"R",7,"R",6,"R",17,"Z",0,"R",17,"R",12
476595,"R",51,"R",0,"R",51,"R",47,"R",47,"R",0,"R",0,"R",4,"R",51,"Z",0,"R",51,"R",47,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
476610,"R",63,"R",0,"R",63,"R",4,"R",45,"R",0,"R",0,"R",18,"R",44,"Z",0,"R",44,"R",27,"R",8,"Z",0,"R",8,"R",7,"R",11,"Z",0,"R",11,"R",11
476674,"R",36,"R",0,"R",36,"R",14,"R",30,"R",0,"R",3,"R",3,"R",21,"Z",0,"R",21,"R",17,"R",0,"Z",0,"R",0,"R",0,"R",15,"Z",0,"R",15,"R",13
476708,"R",33,"R",0,"R",33,"R",27,"R",27,"R",0,"R",0,"R",6,"R",23,"Z",0,"R",23,"R",21,"R",8,"Z",0,"R",8,"R",4,"R",2,"Z",0,"R",2,"R",2
476726,"R",173,"R",0,"R",173,"R",173,"R",173,"R",0,"R",0,"R",0,"R",54,"Z",0,"R",54,"R",54,"R",7,"Z",0,"R",7,"R",7,"R",112,"Z",0,"R",112,"R",112
476735,"R",68,"R",2,"R",66,"R",40,"R",42,"R",1,"R",23,"R",0,"R",63,"R",2,"R",61,"R",40,"R",0,"R",0,"R",0,"R",0,"R",5,"R",0,"R",5,"R",2
476744,"R",49,"R",0,"R",49,"R",48,"R",48,"Z",0,"R",0,"R",1,"R",45,"Z",0,"R",45,"R",45,"R",0,"Z",0,"R",0,"R",0,"R",4,"Z",0,"R",4,"R",3
476753,"R",45,"R",0,"R",45,"R",32,"R",32,"R",0,"R",0,"R",13,"R",31,"Z",0,"R",31,"R",20,"R",6,"Z",0,"R",6,"R",6,"R",8,"Z",0,"R",8,"R",6
476771,"R",45,"R",0,"R",45,"R",8,"R",34,"R",0,"R",0,"R",11,"R",43,"Z",0,"R",43,"R",34,"R",2,"Z",0,"R",2,"R",0,"R",0,"Z",0,"R",0,"R",0
476780,"R",266,"R",0,"R",266,"R",1,"R",239,"R",0,"R",0,"R",27,"R",14,"Z",0,"R",14,"R",11,"R",0,"Z",0,"R",0,"R",0,"R",252,"Z",0,"R",252,"R",228
476799,"R",109,"R",0,"R",109,"R",89,"R",96,"R",0,"R",0,"R",13,"R",109,"Z",0,"R",109,"R",96,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
476805,"R",12,"R",0,"R",12,"R",0,"R",10,"R",0,"R",0,"R",2,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",12,"Z",0,"R",12,"R",10
476841,"R",58,"R",0,"R",58,"R",37,"R",38,"R",0,"R",0,"R",20,"R",39,"Z",0,"R",39,"R",24,"R",10,"Z",0,"R",10,"R",7,"R",9,"Z",0,"R",9,"R",7
476878,"R",36,"R",0,"R",36,"R",33,"R",33,"R",0,"R",0,"R",3,"R",16,"Z",0,"R",16,"R",14,"R",5,"Z",0,"R",5,"R",4,"R",15,"Z",0,"R",15,"R",15
476887,"R",143,"R",0,"R",143,"R",17,"R",119,"R",7,"R",0,"R",17,"R",120,"Z",0,"R",120,"R",116,"R",23,"Z",0,"R",23,"R",3,"R",0,"Z",0,"R",0,"R",0
476896,"R",55,"R",0,"R",55,"R",1,"R",18,"R",3,"R",0,"R",34,"R",35,"Z",0,"R",35,"R",10,"R",14,"Z",0,"R",14,"R",6,"R",6,"Z",0,"R",6,"R",2
476902,"R",9,"R",0,"R",9,"R",0,"R",6,"R",0,"R",0,"R",3,"R",9,"Z",0,"R",9,"R",6,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
476911,"R",155,"R",3,"R",152,"R",98,"R",98,"R",1,"R",45,"R",8,"R",79,"R",0,"R",79,"R",75,"R",34,"R",2,"R",32,"R",21,"R",42,"R",1,"R",41,"R",2
476939,"R",171,"R",1,"R",170,"R",138,"R",138,"R",0,"R",0,"R",32,"R",117,"R",1,"R",116,"R",116,"R",16,"R",0,"R",16,"R",16,"R",38,"R",0,"R",38,"R",6
476966,"R",196,"R",0,"R",196,"R",93,"R",123,"R",0,"R",0,"R",73,"R",120,"Z",0,"R",120,"R",56,"R",23,"Z",0,"R",23,"R",20,"R",53,"Z",0,"R",53,"R",47
476984,"R",47,"R",0,"R",47,"R",26,"R",28,"R",0,"R",0,"R",19,"R",29,"Z",0,"R",29,"R",15,"R",11,"Z",0,"R",11,"R",7,"R",7,"Z",0,"R",7,"R",6
476993,"R",61,"R",0,"R",61,"R",8,"R",54,"R",0,"R",0,"R",7,"R",29,"Z",0,"R",29,"R",26,"R",11,"Z",0,"R",11,"R",10,"R",21,"Z",0,"R",21,"R",18
477002,"R",22,"R",0,"R",22,"R",8,"R",14,"R",0,"R",0,"R",8,"R",9,"Z",0,"R",9,"R",5,"R",2,"Z",0,"R",2,"R",1,"R",11,"Z",0,"R",11,"R",8
478582,"R",45,"R",0,"R",45,"R",0,"R",19,"R",0,"R",0,"R",26,"R",38,"Z",0,"R",38,"R",16,"R",1,"Z",0,"R",1,"R",1,"R",6,"Z",0,"R",6,"R",2
478591,"R",89,"R",0,"R",89,"R",0,"R",63,"Z",0,"Z",0,"R",26,"R",61,"Z",0,"R",61,"R",41,"R",14,"Z",0,"R",14,"R",13,"R",14,"Z",0,"R",14,"R",9
478616,"R",20,"R",0,"R",20,"R",0,"R",11,"R",0,"R",0,"R",9,"R",17,"Z",0,"R",17,"R",11,"R",1,"Z",0,"R",1,"R",0,"R",2,"Z",0,"R",2,"R",0
478661,"R",131,"R",0,"R",131,"R",1,"R",84,"R",0,"R",0,"R",47,"R",92,"Z",0,"R",92,"R",52,"R",11,"Z",0,"R",11,"R",6,"R",28,"Z",0,"R",28,"R",26
478917,"R",33,"R",0,"R",33,"R",19,"R",24,"R",0,"R",0,"R",9,"R",23,"Z",0,"R",23,"R",19,"R",4,"Z",0,"R",4,"R",4,"R",6,"Z",0,"R",6,"R",1
478953,"R",29,"R",0,"R",29,"R",1,"R",19,"R",0,"R",0,"R",10,"R",16,"Z",0,"R",16,"R",11,"R",5,"Z",0,"R",5,"R",3,"R",8,"Z",0,"R",8,"R",5
479053,"R",87,"Z",0,"R",87,"R",66,"R",69,"R",0,"R",0,"R",18,"R",61,"Z",0,"R",61,"R",49,"R",22,"Z",0,"R",22,"R",17,"R",4,"Z",0,"R",4,"R",3
479062,"R",7,"R",1,"R",6,"R",6,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7,"R",1,"R",6,"R",6
479424,"R",86,"R",6,"R",80,"R",44,"R",67,"R",0,"R",0,"R",13,"R",76,"R",6,"R",70,"R",57,"R",10,"R",0,"R",10,"R",10,"R",0,"R",0,"R",0,"R",0
479974,"R",56,"Z",0,"R",56,"R",20,"R",34,"Z",0,"Z",0,"R",22,"R",43,"Z",0,"R",43,"R",30,"R",0,"Z",0,"R",0,"R",0,"R",13,"Z",0,"R",13,"R",4
479983,"R",13,"R",0,"R",13,"R",7,"R",9,"R",0,"R",0,"R",4,"R",10,"Z",0,"R",10,"R",7,"R",1,"Z",0,"R",1,"R",0,"R",2,"Z",0,"R",2,"R",2
479992,"R",1,"Z",0,"R",1,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1
480000,"R",38,"R",0,"R",38,"R",2,"R",26,"R",0,"R",2,"R",10,"R",35,"Z",0,"R",35,"R",23,"R",3,"Z",0,"R",3,"R",3,"R",0,"Z",0,"R",0,"R",0
480019,"R",368,"R",0,"R",368,"R",245,"R",302,"R",0,"R",0,"R",66,"R",174,"Z",0,"R",174,"R",144,"R",4,"Z",0,"R",4,"R",4,"R",190,"Z",0,"R",190,"R",154
480028,"R",31,"R",0,"R",31,"R",20,"R",20,"R",11,"R",0,"R",0,"R",16,"Z",0,"R",16,"R",12,"R",3,"Z",0,"R",3,"R",3,"R",12,"Z",0,"R",12,"R",5
480037,"R",323,"R",0,"R",323,"R",184,"R",244,"R",4,"R",0,"R",75,"R",203,"Z",0,"R",203,"R",151,"R",118,"Z",0,"R",118,"R",93,"R",2,"Z",0,"R",2,"R",0
480125,"R",179,"R",0,"R",179,"R",10,"R",101,"R",0,"Z",0,"R",78,"R",141,"Z",0,"R",141,"R",74,"R",19,"Z",0,"R",19,"R",17,"R",19,"Z",0,"R",19,"R",10
480170,"R",20,"R",0,"R",20,"R",7,"R",12,"R",0,"R",0,"R",8,"R",16,"Z",0,"R",16,"R",9,"R",2,"Z",0,"R",2,"R",2,"R",2,"Z",0,"R",2,"R",1
480310,"R",44,"R",0,"R",44,"R",0,"R",26,"R",0,"R",0,"R",18,"R",38,"Z",0,"R",38,"R",20,"R",3,"Z",0,"R",3,"R",3,"R",3,"Z",0,"R",3,"R",3
480347,"R",32,"Z",0,"R",32,"R",2,"R",24,"Z",0,"Z",0,"R",8,"R",23,"Z",0,"R",23,"R",19,"R",3,"Z",0,"R",3,"R",1,"R",6,"Z",0,"R",6,"R",4
